Date,Stock,Open,High,Low,Close,Volume,Momentum_20d,Daily_Return,Volatility_20d
2023-02-15,ASIANPAINT,96.83154914766186,97.9157616361303,96.79101337768132,97.30850967930682,601434.0,-0.006739530322037779,0.014991464596048942,0.010177610779930492
2023-02-16,ASIANPAINT,94.81468596854518,96.28052009847576,94.19605187860834,95.07879306447266,4221424.0,-0.02272730151221125,-0.022913891315183954,0.011293015548029159
2023-02-17,ASIANPAINT,96.0194961969529,96.77124125310908,95.11054721620452,96.2512179844402,3312726.0,-0.014511008764359401,0.012331087534656948,0.01164120258410426
2023-02-20,ASIANPAINT,95.33170656956771,96.20195700068147,95.0844500937724,95.67419793146078,3416379.0,-0.018037826179388983,-0.005994937675206313,0.011696827863173028
2023-02-21,ASIANPAINT,97.08776594747869,98.13253099088116,96.14714044239578,97.10670775128332,2094485.0,0.004182113532683385,0.014972791523674589,0.012096902811237353
2023-02-22,ASIANPAINT,97.89926521366718,98.7116146832868,96.62214130268887,98.11557725405046,701798.0,0.026905839604099757,0.010389287476938458,0.01193757868390066
2023-02-23,ASIANPAINT,97.5216979640614,98.49274651081906,95.81187135112508,97.02840998833416,3082398.0,0.025679548842696187,-0.011080475660875999,0.011999222343301108
2023-02-24,ASIANPAINT,97.68346409213922,98.99732652542404,96.55662441127218,97.60349529877378,2129848.0,0.028227067886951174,0.005926978608726596,0.012035041042533801
2023-02-27,ASIANPAINT,96.96913013829176,98.0524643444854,95.86961942829844,96.90265231323752,2765350.0,0.035991016693095235,-0.0071805111424637635,0.011619564948477594
2023-02-28,ASIANPAINT,97.16156030726889,98.00439964800076,96.89692559490425,97.44069067716244,1914392.0,0.045029117888230275,0.005552359518351535,0.011586148091446948
2023-03-01,ASIANPAINT,97.39541592599002,98.31156174508216,96.02941204986718,97.4867264872751,1969013.0,0.03106122219334373,0.000472449546413678,0.011253868689895643
2023-03-02,ASIANPAINT,96.3812143708737,97.62895937441976,95.32905871622866,96.7572363765137,4377704.0,0.039106838243090136,-0.0074829685747692665,0.01077245256155492
2023-03-03,ASIANPAINT,95.68278434828824,96.40113493186657,94.23785038536242,95.42025509603786,2065642.0,0.019828181739079076,-0.013817894459833613,0.0113062391094834
2023-03-06,ASIANPAINT,95.4814870253368,96.31923065318976,95.05131612950176,95.65032777918331,3780673.0,0.01634344398298304,0.002411151415534274,0.011255365058259614
2023-03-07,ASIANPAINT,96.3663660190054,97.1919118284094,95.40656628886276,96.1144001856122,3264122.0,0.024445314198776824,0.00485175970855245,0.011248246957528735
2023-03-08,ASIANPAINT,95.82824962933036,96.89232427731012,95.2726440935253,95.95655362940089,958865.0,0.01602553102777482,-0.001642277909516987,0.0111926440319697
2023-03-09,ASIANPAINT,95.6711859005642,96.62972562384222,94.16285017534814,95.18242866044936,3406673.0,0.009839398155014,-0.008067452817671183,0.011355249301884342
2023-03-10,ASIANPAINT,94.37033619212112,96.13540979949173,93.99141069536452,94.69921456986653,3757831.0,-0.00369360534629104,-0.005076715286459366,0.01126296656146479
2023-03-13,ASIANPAINT,93.10450936449637,94.668459425953,92.40718490906882,93.60298547061302,4317974.0,-0.004035060804231105,-0.011575904871362397,0.011280804009103763
2023-03-14,ASIANPAINT,94.43391388528909,95.48343767990124,93.2938584579413,94.33908834391067,1290599.0,-0.015981544035460593,0.007864096103310292,0.010424545825457338
2023-03-15,ASIANPAINT,92.63271045904268,92.81755372672858,91.66209908191216,92.17975725895484,2392293.0,-0.052706103888082056,-0.02288903913385354,0.01084601555125668
2023-03-16,ASIANPAINT,93.27853615886288,93.85480534279706,91.88742486692124,93.1314821039569,810712.0,-0.02048102313620348,0.010324662087451975,0.010097930145151042
2023-03-17,ASIANPAINT,92.6412679895343,94.45625987098802,92.36671573013216,93.05554446678612,3916856.0,-0.03320138263778327,-0.0008153809587827521,0.009601122695771621
2023-03-20,ASIANPAINT,93.61766626098262,94.77635180141212,92.25230075883572,93.5771858785164,3967201.0,-0.02191826112246731,0.005605699420913934,0.009674499394246363
2023-03-21,ASIANPAINT,94.60642893872048,94.88637219986582,93.34189656545976,94.19694200258274,3276564.0,-0.029964621559957272,0.006622940391378229,0.009109757881166365
2023-03-22,ASIANPAINT,93.820739938427,95.38444417662022,93.47561419056537,94.314233870547,1952210.0,-0.03874352564486938,0.001245177024547628,0.008703070643993015
2023-03-23,ASIANPAINT,93.59111689672694,95.3589659343786,93.41238734811094,93.92420468388914,107188.0,-0.03199274629789606,-0.004135422307445125,0.008454059877312283
2023-03-24,ASIANPAINT,95.3448992354584,95.87550878551768,93.54260869643277,95.03033767935575,1988334.0,-0.026363375733024164,0.011776868371570437,0.0088210640951068
2023-03-27,ASIANPAINT,93.70892551708424,94.00083878602584,92.20301407133488,93.31501841050677,769495.0,-0.03702307230078428,-0.018050228071762597,0.009510497920546514
2023-03-28,ASIANPAINT,94.82397179802042,96.05883645406124,93.69408101096616,94.61681117715216,3542529.0,-0.02898049552384918,0.01395051717097262,0.010025574614272347
2023-03-29,ASIANPAINT,93.98504595337536,94.45475115002765,92.8968643852742,93.49348578973554,1280206.0,-0.04096189134077444,-0.011872365739671764,0.010279635262921043
2023-03-30,ASIANPAINT,92.75809383314818,94.08511990222438,91.9687298394106,93.16787790356162,2440522.0,-0.0370965377616278,-0.0034826799260240238,0.010206787048521557
2023-03-31,ASIANPAINT,94.64486703229954,95.36675771625572,93.81646004647104,94.59919051646298,126195.0,-0.008604720022478474,0.015362726350630407,0.01048608016015066
2023-04-03,ASIANPAINT,97.0136498820229,98.22024045432246,95.3403743409998,96.82865515937532,3178942.0,0.012319114921511387,0.02356748118816454,0.011770825391795685
2023-04-04,ASIANPAINT,97.21327097162327,98.35624301814376,95.56007889210484,97.01062625125418,2203101.0,0.009324576378890503,0.0018793103299776792,0.011734063565144497
2023-04-05,ASIANPAINT,95.9495054324401,96.55901121653268,94.42072413829314,95.65602081709592,1451131.0,-0.003131967551332382,-0.013963474791409691,0.012169457649027361
2023-04-06,ASIANPAINT,96.927571284224,97.04055851902169,95.03887330884164,96.5099452391246,2377445.0,0.013947076129050995,0.008927032660719592,0.012176172681042425
2023-04-07,ASIANPAINT,96.3325574084922,97.41756739338123,95.86528210042134,96.4709159628751,2575173.0,0.018708723203838762,-0.00040440678059450175,0.012102829174051056
2023-04-10,ASIANPAINT,94.95184268940724,96.08973731317964,94.62896393606306,95.4088792965996,424665.0,0.019293122082666203,-0.011008879263509908,0.012072452909948878
2023-04-11,ASIANPAINT,95.490491424771,96.27078358043892,94.87480622149886,95.62804951029004,1824660.0,0.013663065745139313,0.0022971678873735524,0.01197021849801901
2023-04-12,ASIANPAINT,94.48992477168834,95.21140362019652,93.7462973498418,94.3183100083011,1356492.0,0.023199808861923632,-0.013696185467507727,0.011164220170809805
2023-04-13,ASIANPAINT,94.22681317618697,95.11243402619796,93.04113049088186,94.51335708885333,2792871.0,0.014837893198713648,0.002067966236195984,0.010960093841688555
2023-04-14,ASIANPAINT,93.90308652958788,95.05057808496085,93.03313949138229,93.59311357802918,1778718.0,0.005776862779357961,-0.009736650344130848,0.011207772317848164
2023-04-17,ASIANPAINT,91.34489059699462,92.17266532105306,90.26843723527746,91.6251261392718,2481377.0,-0.020860423626959723,-0.021027053845330768,0.012097049812809528
2023-04-18,ASIANPAINT,89.47346559401812,90.86477181903668,88.69524076706111,89.96340219163795,2326960.0,-0.04494349520209173,-0.018136116343327013,0.01253649889056645
2023-04-19,ASIANPAINT,89.36388545155718,90.01850737936529,88.47993758986213,89.3558046773336,3861390.0,-0.052573498078977154,-0.006753829885291274,0.012547656253442308
2023-04-20,ASIANPAINT,90.08413418557312,91.04648393569826,89.3388652515397,89.8576726141695,3171555.0,-0.04329589037677717,0.00561651186118417,0.01267458243452856
2023-04-21,ASIANPAINT,90.96139729032988,91.6905533990076,90.60564604481117,91.11174194979304,1543947.0,-0.04123520788471302,0.013956174237989227,0.012809127312796894
2023-04-24,ASIANPAINT,92.78820410848476,93.5861138831566,91.83531446825404,92.53930830894798,2958772.0,-0.008312810893379652,0.01566830277420883,0.01280793897316076
2023-04-25,ASIANPAINT,90.96571532996064,92.30041249104156,90.03343441580583,91.02731099583964,3668337.0,-0.03793723479638156,-0.016338973574996363,0.012820077397881604
2023-04-26,ASIANPAINT,90.47449397537832,92.25283919312056,89.84486937988642,90.80277935807158,227277.0,-0.02877961399059714,-0.0024666403446579332,0.012603916815115692
2023-04-27,ASIANPAINT,89.7831024447589,91.39107161392936,89.10725147439501,90.19254405095994,2374733.0,-0.03193518967644038,-0.006720447451341038,0.012652994735068595
2023-04-28,ASIANPAINT,90.29681029205447,90.6857148847817,88.81426381748636,90.08622312714712,3425034.0,-0.04770619457394276,-0.0011788216524055706,0.012014097988894025
2023-05-01,ASIANPAINT,91.382399741108,92.08520550321926,90.6193303386449,91.49668495350512,4771355.0,-0.05506603594869752,0.015656798313847364,0.01121905164242406
2023-05-02,ASIANPAINT,92.07061071161618,92.88943499223048,90.9974732481831,91.65783694369242,1638575.0,-0.055177350300762096,0.001761287747956919,0.011216509230263487
2023-05-03,ASIANPAINT,92.56585896279924,93.24093330922878,91.22555498739688,92.5256039042253,3106190.0,-0.0327257697542771,0.00946746060640713,0.01120993600536649
2023-05-04,ASIANPAINT,94.58550627542114,95.68431316583369,93.90438317586924,94.73707385720044,1930621.0,-0.018369830979921065,0.023901167457001993,0.012388331427189083
2023-05-05,ASIANPAINT,93.0212065932186,94.64883676758024,92.38533376843552,93.17221566622888,3119007.0,-0.034193728376287535,-0.01651790716409829,0.012872094972449939
2023-05-08,ASIANPAINT,92.3287122744687,94.01718120841991,91.4329623715868,92.69727441001604,1686105.0,-0.028420886049336458,-0.0050974558543742665,0.01271299866247221
2023-05-09,ASIANPAINT,93.36228972038344,94.61509392409448,91.83436112871114,93.26850056679427,2448176.0,-0.024674234762488423,0.006162275648490034,0.012800655866982192
2023-05-10,ASIANPAINT,93.61721914619577,94.89582191551352,92.1200907287747,93.53505201078544,2350403.0,-0.00830441085560929,0.0028578935264460537,0.012479279333441406
2023-05-11,ASIANPAINT,94.88370473093528,95.70325637912036,93.94626861314164,94.5837110389988,1720529.0,0.0007443810304963439,0.01121140156197753,0.012737068534369725
2023-05-12,ASIANPAINT,93.90110478160442,95.4438417429998,93.19674966566804,94.19990781913734,2237611.0,0.006483321452942947,-0.004057815195083747,0.01256808531215047
2023-05-15,ASIANPAINT,94.19669176527978,95.26486303743825,93.81303183907578,94.40590212280397,117597.0,0.030349491462694722,0.002186778187321936,0.011512902410706873
2023-05-16,ASIANPAINT,93.24691840448853,95.14812666196578,92.18870447648652,93.64968043539292,4078369.0,0.04097530944753003,-0.008010322134598513,0.010801903412955895
2023-05-17,ASIANPAINT,94.50888610173972,95.49316606912544,93.99831601359396,94.7135438994708,2701443.0,0.05995961025122165,0.011360033041563078,0.010782916687247252
2023-05-18,ASIANPAINT,94.68373874934998,95.8456440368991,94.0582070588298,94.7556366335956,3787832.0,0.054508022263796585,0.00044442148811874027,0.010778147249897311
2023-05-19,ASIANPAINT,96.6234352998655,96.94146857223272,94.77052122090504,96.15940689391152,3049460.0,0.05540081701983035,0.014814635943443344,0.0108268810633229
2023-05-22,ASIANPAINT,97.72354395913194,98.18254900681713,96.10262740113508,97.57047795625704,1257449.0,0.05436791931178253,0.014674290409281365,0.010766597504794218
2023-05-23,ASIANPAINT,96.57173364393056,97.35644552899504,95.09122745485612,96.28885971415136,4308510.0,0.05780186913960561,-0.013135307615078529,0.010488587365982589
2023-05-24,ASIANPAINT,97.67932723440052,98.7071660200462,97.23281231548084,97.85381734918003,3932606.0,0.07765222651724568,0.01625273826769269,0.01081776688923822
2023-05-25,ASIANPAINT,98.429416682315,99.86812313703028,97.79904825896622,98.78490386950688,3239003.0,0.09526685280872149,0.009515076116084042,0.010593459874581159
2023-05-26,ASIANPAINT,98.38506680467066,99.68702533942232,97.31174176869573,98.62834686275733,3949318.0,0.09482164352205014,-0.0015848272419879406,0.010605525925429576
2023-05-29,ASIANPAINT,99.2260420604886,100.51183109863284,98.39709718578104,99.46957436948928,878161.0,0.08713856048484869,0.008529267026066378,0.010330371095470366
2023-05-30,ASIANPAINT,99.04480262342244,99.58498841717554,98.32909244040069,98.961687295129,4139947.0,0.07968604316861105,-0.005105954032473159,0.01052919522661392
2023-05-31,ASIANPAINT,100.16420402524396,101.26291366713929,99.65084514328572,100.32273289278892,2464230.0,0.08426996052502989,0.013753257799666851,0.01069097847882275
2023-06-01,ASIANPAINT,100.77931645098175,101.73392152604728,99.05777591081367,100.42191758664848,1828863.0,0.06000653701862202,0.0009886562197778392,0.009633659492572938
2023-06-02,ASIANPAINT,101.798416351091,102.12501532739914,100.28284266816702,101.30987183185452,3104882.0,0.08733994471889761,0.0088422355054103,0.008541820257497657
2023-06-05,ASIANPAINT,100.52231594861792,101.62284904864654,99.47318076958776,100.67901754335448,3009461.0,0.08610547811830815,-0.006226977461259442,0.008610197354855952
2023-06-06,ASIANPAINT,101.16578582104098,101.95455713767424,100.0876630211209,100.96072554735396,3454167.0,0.08247398568449049,0.002798080581966067,0.008602159220936592
2023-06-07,ASIANPAINT,102.0041564528747,103.20940118354608,100.81418428803548,101.84666987095432,4769895.0,0.08886099576028972,0.008775138241105651,0.008662164928415548
2023-06-08,ASIANPAINT,101.84888291489284,103.31002019638656,100.67731728677286,102.15442042716056,3543890.0,0.0800424227913854,0.0030217046526526126,0.008510557685690931
2023-06-09,ASIANPAINT,103.13382776837294,103.3160217083896,101.88611613658416,102.7158191735523,4090661.0,0.09040254445647022,0.005495589364065134,0.008306546189581031
2023-06-12,ASIANPAINT,101.6555154896821,103.32124388829872,100.78128437498545,101.9560729024937,1673121.0,0.07997562239136724,-0.007396584841278475,0.00870589181707927
2023-06-13,ASIANPAINT,102.49756743267936,103.59267627649176,101.58810474381444,102.26061030100966,1371869.0,0.0919483101873182,0.0029869471218963994,0.008250051579631322
2023-06-14,ASIANPAINT,101.35362637425057,102.75966271257543,100.88427684671592,101.50601673197626,3623041.0,0.07171596112711187,-0.007379122487262801,0.008483591617184118
2023-06-15,ASIANPAINT,101.35473648188956,102.45371293319944,100.20401480362158,101.4876549148806,326780.0,0.07104609836897202,-0.00018089387887365582,0.008496600040192903
2023-06-16,ASIANPAINT,100.95017081048852,102.25226714108535,99.65061354761238,100.99472175759956,3668615.0,0.05028436655212154,-0.004857075057005278,0.008249457046834476
2023-06-19,ASIANPAINT,101.15460325530654,101.76883733989416,99.62178358190198,100.7900952772514,1330196.0,0.03299786357957357,-0.0020261106401114892,0.00778309253858143
2023-06-20,ASIANPAINT,98.67872054913336,100.27509214194932,98.38027277007768,99.03846860762216,1907411.0,0.02855583607110379,-0.01737895638267717,0.00825124370529406
2023-06-21,ASIANPAINT,98.6195042750726,100.44504486221037,98.3243467315953,99.06493469723785,359450.0,0.012376802263483366,0.0002672304003461523,0.007479073442113121
2023-06-22,ASIANPAINT,98.85944570834351,100.34794647456032,97.54622918133462,98.95740488942974,3366489.0,0.0017462285548279777,-0.0010854477231195814,0.007187067236514929
2023-06-23,ASIANPAINT,96.99760196209252,98.39659543713788,96.65331281415068,97.44201686295044,110818.0,-0.0120282863653558,-0.015313538468116894,0.00797054986154668
2023-06-26,ASIANPAINT,97.97088369148052,99.1426254877751,96.46442229222596,97.78328280842308,4300506.0,-0.016952837807491794,0.0035022463251415115,0.007744404066502879
2023-06-27,ASIANPAINT,98.86963080641203,99.21076311189252,97.82336844247442,98.60930573138482,4538319.0,-0.003560787749033456,0.008447486106393898,0.007940682283025939
2023-06-28,ASIANPAINT,99.2792921970874,99.52639921982092,97.48511723301073,98.92457980233416,1187522.0,-0.013936553063690016,0.0031972040428736026,0.007292395822000654
2023-06-29,ASIANPAINT,99.95410629739048,100.75853099877438,98.29581113906988,99.71026405190688,2603666.0,-0.00708663558557876,0.00794225511134461,0.0075375859437788175
2023-06-30,ASIANPAINT,99.59963417727572,100.33512740203932,98.64001960995428,99.18328278358304,3209354.0,-0.02099093612319458,-0.005285125591980244,0.007290864720177348
2023-07-03,ASIANPAINT,99.21880139358416,99.62349404683935,97.70008628399354,98.97050027086097,2655679.0,-0.016969943829237222,-0.002145346541779225,0.007194365705206891
2023-07-04,ASIANPAINT,99.48075141198656,100.01685581691414,98.37521401187374,99.04467577210816,1136076.0,-0.018978169628417585,0.0007494708124562433,0.007154454062820685
2023-07-05,ASIANPAINT,98.8837769274788,99.78502880108536,98.47539450736303,99.19066613326945,2309364.0,-0.02607845441633172,0.0014739849469262989,0.006811044411115843
2023-07-06,ASIANPAINT,96.84085740832784,97.94309376101342,95.88114906312865,96.8409942754601,1572634.0,-0.052013668419655934,-0.023688437122222683,0.008361583616583885
2023-07-07,ASIANPAINT,96.41403924474668,97.27520268179462,94.84379049529232,95.92010864504178,2126178.0,-0.06616031087702523,-0.009509254188354466,0.008266405784966449
2023-07-10,ASIANPAINT,97.10403104786428,98.16009184134109,96.09665314635107,96.92245286532156,326405.0,-0.04937047783299853,0.010449781953323356,0.008759002015627489
2023-07-11,ASIANPAINT,96.51876058346129,97.01841101790129,95.0647360999178,96.140119465472,1113530.0,-0.05985189035662575,-0.00807174577944958,0.008743991164768773
2023-07-12,ASIANPAINT,95.4235944231308,97.38699442593509,95.22254225795682,95.89320062929797,776726.0,-0.05529540300550628,-0.002568322543667234,0.00868444320568628
2023-07-13,ASIANPAINT,96.21282960466051,97.00400668255824,95.31873405171106,95.8410717060921,1547872.0,-0.05563812873126672,-0.000543614384166724,0.008679053973461272
2023-07-14,ASIANPAINT,94.69843358936023,95.81596878923064,93.4294959664264,94.50072035478816,1357965.0,-0.0643004039200965,-0.013985145694262235,0.00902481596702065
2023-07-17,ASIANPAINT,95.75163997647375,97.25058192977778,95.06346928252373,96.08088454248605,215446.0,-0.046722951514346134,0.016721186693237966,0.010074321942873384
2023-07-18,ASIANPAINT,95.57525573947298,97.5389910741365,94.85992081897344,96.04957478304938,2702643.0,-0.03017911995806799,-0.00032586876760920536,0.009436029753779933
2023-07-19,ASIANPAINT,94.95304045058786,96.51447363967998,94.04329181049438,95.1931138724622,947360.0,-0.03908366604801883,-0.008916863114924678,0.009568627973543296
2023-07-20,ASIANPAINT,96.25734372741374,96.8609935863164,94.44408398818702,95.84157036842096,4163561.0,-0.03148662320409734,0.006812010549707814,0.009766984144010216
2023-07-21,ASIANPAINT,95.71297929412772,96.41172591826503,94.58537773526592,95.54484635542744,3407395.0,-0.019469737681962362,-0.003095984465330659,0.0092282394634583
2023-07-24,ASIANPAINT,96.02309141063223,96.78577713549775,95.09525283165596,95.60362230634892,146094.0,-0.022290727407306865,0.0006151661043320988,0.009177502022244814
2023-07-25,ASIANPAINT,96.95862839701104,98.1026994233238,95.88182493291993,97.01247761451678,1639858.0,-0.016193483008772547,0.014736421844492087,0.00961849361250504
2023-07-26,ASIANPAINT,96.9079112272014,97.6006347229937,95.29615170236292,96.47128413196616,1949830.0,-0.02479965722644517,-0.005578596649196799,0.009628063645120928
2023-07-27,ASIANPAINT,97.57702894039716,98.4570808912359,96.59257413555618,97.61406912495217,2118157.0,-0.021022860052436254,0.01184585654963155,0.00986014777422549
2023-07-28,ASIANPAINT,96.97612671514922,98.20060041130144,96.08256712048968,97.27187199073089,4167252.0,-0.01927150159995039,-0.003505612841354311,0.009827567215546767
2023-07-31,ASIANPAINT,96.9915190232204,98.3982221339266,96.5165417457998,97.34012555903595,1563853.0,-0.016473340110063406,0.0007016783671189852,0.00982960306083304
2023-08-01,ASIANPAINT,98.13706682514017,98.98253841402698,96.99444670891404,97.64325501210512,386993.0,-0.01414938005580002,0.003114126382396387,0.009863185207772336
2023-08-02,ASIANPAINT,97.13250372606004,98.56154998234838,96.13408740062908,97.29864106458548,1857801.0,-0.01907462811210381,-0.0035293164640702868,0.009869500613765547
2023-08-03,ASIANPAINT,95.9419578217729,96.9005606669581,95.5367183672398,96.28190479645532,3493861.0,-0.005773272808563656,-0.01044964510301094,0.00862761897639921
2023-08-04,ASIANPAINT,96.2434860756924,97.48063189482104,95.77876173551743,96.73507764480163,2029468.0,0.008496331074599794,0.004706729154396516,0.008407797409646789
2023-08-07,ASIANPAINT,97.64213424391238,98.3832224023158,96.86494194677113,97.85656467738276,1895605.0,0.009637723607337945,0.011593385356024388,0.008482889812275777
2023-08-08,ASIANPAINT,98.87248722140414,98.9913316457672,97.50617152733322,98.4833710778016,4067861.0,0.024373296240506326,0.006405358725654509,0.008327976743088682
2023-08-09,ASIANPAINT,99.11530747850315,99.8056736271061,97.9828490141459,99.08129815782586,3631199.0,0.03324633558590229,0.006071350660325159,0.008344225286199144
2023-08-10,ASIANPAINT,98.75614430409132,99.92303020057568,98.0942555436405,98.62370925256636,4251668.0,0.029033873442145364,-0.004618317621662649,0.008450180628737614
2023-08-11,ASIANPAINT,99.73446096565448,100.71681751993836,97.82238736683388,99.31206986176396,1833076.0,0.05091336329408214,0.006979666597559886,0.007699611440131654
2023-08-14,ASIANPAINT,99.68305245767516,100.56198090546673,98.45390206562952,99.67021253956813,3752343.0,0.03735735796119699,0.003606235156539128,0.006947732001810259
2023-08-15,ASIANPAINT,100.871388437656,101.59630718841008,99.60772081000464,100.5331085918034,252711.0,0.04667937176068859,0.008657511911020599,0.007088057610016403
2023-08-16,ASIANPAINT,100.45562179610054,101.83784111997956,99.94045848773396,100.6317885180242,4227552.0,0.057133067974313834,0.0009815664471439778,0.006591231538667408
2023-08-17,ASIANPAINT,101.70565796084448,102.681492797255,100.6483787755599,101.22855609800328,4371349.0,0.05620719390212847,0.0059302094175957,0.006565899975693905
2023-08-18,ASIANPAINT,100.32413952156234,102.15825788534733,99.57313522742376,100.74532564804989,833664.0,0.05442972060760476,-0.004773657439957613,0.006654745495137104
2023-08-21,ASIANPAINT,101.66552165893968,101.99788443680778,100.62373651846784,101.4406921334264,1241265.0,0.06105490237988431,0.0069022208316220635,0.006700681252467578
2023-08-22,ASIANPAINT,100.34161864088266,100.92921819733164,99.45157389587249,100.18105235412236,3561622.0,0.03266151754412494,-0.012417499849539881,0.006941739957340448
2023-08-23,ASIANPAINT,99.53806028906034,100.3955333271647,98.96643439609718,99.84638878320952,662873.0,0.03498558852628575,-0.003340587496823866,0.006836644898735595
2023-08-24,ASIANPAINT,99.0378880485618,100.2655864707043,98.05612096190757,99.14904404971526,4294420.0,0.01572493533486674,-0.006984175812390858,0.006666587177976246
2023-08-25,ASIANPAINT,102.46774457003718,103.8654087697328,101.48321023657616,102.65491545326016,2474912.0,0.05534018573264654,0.03535960872993371,0.010116703037563107
2023-08-28,ASIANPAINT,102.90154183244114,104.11533237646516,102.16187889475412,103.30704896410865,445877.0,0.06129972989868193,0.006352676907570132,0.01013553263489224
2023-08-29,ASIANPAINT,102.30802747573244,103.5770913609148,100.85997386928962,102.2232394527816,737534.0,0.04690528229634183,-0.010491147721232386,0.01057638655301057
2023-08-30,ASIANPAINT,101.34917918906052,101.80832209390684,100.13675191242524,100.85550934349536,2574887.0,0.036556196879963254,-0.01337983531541298,0.011081734273211052
